TransactionID,Timestamp,SenderCountry,ReceiverCountry,Amount,Currency,TransactionType,RiskScore,JurisdictionRisk,ComplianceFlag,GeneratedByGenAI
TX-100246,2024-11-21 04:06:07.978041,France,South Africa,68654.7,EUR,ACH,56.24,Medium,False,Yes
TX-100247,2025-03-08 21:00:30.978041,Germany,Spain,3516.13,EUR,SWIFT,0.61,Low,False,Yes
TX-100248,2024-09-25 14:49:44.978041,USA,France,81901.41,USD,ACH,71.27,High,True,Yes
TX-100249,2024-04-22 02:16:23.978041,Germany,UK,20106.59,EUR,SWIFT,19.72,Low,False,Yes
TX-100250,2024-06-21 08:09:33.978041,Netherlands,South Africa,57964.2,EUR,RTGS,12.96,Low,False,Yes
TX-100251,2024-08-14 17:48:19.978041,China,Canada,46716.77,CNY,ACH,33.7,Low,False,Yes
TX-100252,2024-10-27 08:50:18.978041,Canada,France,42041.89,CAD,SEPA,77.1,High,True,Yes
TX-100253,2024-12-10 01:49:10.978041,Canada,South Africa,88982.4,CAD,SWIFT,10.66,Low,False,Yes
TX-100254,2024-09-16 11:32:02.978041,Brazil,USA,43792.39,BRL,SWIFT,22.98,Low,False,Yes
TX-100255,2024-12-21 10:46:32.978041,Australia,Italy,7626.88,AUD,ACH,0.85,Low,False,Yes
TX-100256,2025-03-13 07:03:31.978041,Russia,Italy,94669.21,RUB,SWIFT,96.84,High,True,Yes
TX-100257,2024-12-14 19:45:39.978041,Canada,Spain,92061.47,CAD,SWIFT,59.21,Medium,False,Yes
TX-100258,2024-06-09 04:48:21.978041,South Africa,USA,68474.83,ZAR,ACH,71.99,High,True,Yes
TX-100259,2024-10-20 05:47:39.978041,Japan,France,46842.46,JPY,ACH,65.14,Medium,False,Yes
TX-100260,2024-09-20 02:51:36.978041,South Africa,Russia,9376.66,ZAR,SEPA,14.44,Low,False,Yes
TX-100261,2024-09-10 13:50:01.978041,UK,France,79095.74,GBP,ACH,59.49,Medium,False,Yes
TX-100262,2024-11-04 22:33:28.978041,UK,UK,7640.24,GBP,Wire,13.14,Low,False,Yes
TX-100263,2024-06-01 11:10:38.978041,India,Australia,6953.24,INR,SEPA,40.12,Medium,False,Yes
TX-100264,2024-12-26 14:42:59.978041,Australia,Canada,53784.65,AUD,ACH,56.9,Medium,False,Yes
TX-100265,2024-10-26 09:47:17.978041,Japan,Australia,16096.81,JPY,RTGS,55.89,Medium,False,Yes
TX-100266,2024-05-08 06:47:20.978041,UK,Netherlands,872.25,GBP,ACH,11.91,Low,False,Yes
TX-100267,2024-08-07 18:51:12.978041,France,Germany,42369.03,EUR,ACH,3.44,Low,False,Yes
TX-100268,2024-05-09 08:35:08.978041,Japan,China,13808.0,JPY,RTGS,79.82,High,True,Yes
TX-100269,2024-08-07 23:18:54.978041,Russia,Italy,16135.49,RUB,SEPA,72.59,High,True,Yes
TX-100270,2024-04-25 15:06:58.978041,China,UK,7783.37,CNY,SWIFT,8.18,Low,False,Yes
TX-100271,2024-09-13 21:44:47.978041,Italy,India,20588.87,EUR,Wire,12.74,Low,False,Yes
TX-100272,2024-09-18 18:51:56.978041,Germany,Australia,71576.87,EUR,RTGS,89.26,High,True,Yes
TX-100273,2024-10-25 18:21:30.978041,Netherlands,Canada,80911.84,EUR,SEPA,76.91,High,True,Yes
TX-100274,2024-08-27 02:20:44.978041,Japan,UK,45308.11,JPY,SWIFT,99.62,High,True,Yes
TX-100275,2024-10-23 17:39:03.978041,South Africa,Japan,50704.73,ZAR,RTGS,25.4,Low,False,Yes
TX-100276,2024-11-11 11:50:09.978041,Brazil,South Africa,3362.24,BRL,RTGS,48.78,Medium,False,Yes
TX-100277,2024-03-25 22:19:27.978041,Brazil,Italy,7024.69,BRL,SWIFT,23.65,Low,False,Yes
TX-100278,2024-11-25 04:03:23.978041,Germany,Germany,25831.02,EUR,SEPA,62.28,Medium,False,Yes
TX-100279,2024-03-23 21:46:59.978041,Brazil,China,54435.45,BRL,ACH,11.54,Low,False,Yes
TX-100280,2024-08-05 05:44:45.978041,France,India,73981.16,EUR,ACH,12.72,Low,False,Yes
TX-100281,2024-09-03 09:13:18.978041,Italy,Canada,60539.81,EUR,SWIFT,7.19,Low,False,Yes
TX-100282,2024-12-24 21:03:27.978041,India,Netherlands,39273.57,INR,ACH,69.36,Medium,False,Yes
TX-100283,2024-09-27 14:56:42.978041,India,Australia,11920.57,INR,RTGS,49.41,Medium,False,Yes
TX-100284,2024-04-15 06:57:15.978041,Spain,Brazil,78099.25,EUR,RTGS,61.77,Medium,False,Yes
TX-100285,2025-02-18 23:37:17.978041,Australia,France,36442.23,AUD,ACH,87.93,High,True,Yes
TX-100286,2025-03-16 23:06:14.978041,Netherlands,Canada,73631.8,EUR,Wire,74.03,High,True,Yes
TX-100287,2025-02-22 07:49:56.978041,Japan,USA,51346.59,JPY,RTGS,46.17,Medium,False,Yes
TX-100288,2025-02-07 02:03:42.978041,Australia,Canada,73892.34,AUD,SWIFT,98.44,High,True,Yes
TX-100289,2025-01-12 01:44:11.978041,Canada,Canada,90738.23,CAD,ACH,45.63,Medium,False,Yes
TX-100290,2024-11-23 21:16:52.978041,Germany,China,92110.85,EUR,SWIFT,11.25,Low,False,Yes
TX-100291,2024-12-17 11:47:46.978041,Germany,Brazil,53557.17,EUR,SEPA,99.27,High,True,Yes
TX-100292,2025-03-15 23:12:12.978041,Canada,France,51199.69,CAD,ACH,2.28,Low,False,Yes
TX-100293,2024-06-15 22:47:11.978041,Spain,South Africa,26641.28,EUR,Wire,54.99,Medium,False,Yes
TX-100294,2025-02-25 20:03:47.978041,USA,Australia,93586.4,USD,Wire,30.91,Low,False,Yes
TX-100295,2024-09-05 17:04:50.978041,China,USA,45846.12,CNY,RTGS,50.36,Medium,False,Yes
TX-100296,2024-11-13 18:22:57.978041,Japan,Netherlands,12846.36,JPY,SWIFT,55.87,Medium,False,Yes
TX-100297,2024-07-21 00:11:37.978041,Germany,Australia,43327.22,EUR,SEPA,24.01,Low,False,Yes
TX-100298,2025-01-27 22:50:12.979041,China,UK,12792.62,CNY,SWIFT,55.69,Medium,False,Yes
TX-100299,2025-03-13 03:41:00.979041,Germany,India,50302.92,EUR,SEPA,75.61,High,True,Yes
TX-100300,2024-03-18 02:40:40.979041,USA,India,56171.42,USD,RTGS,26.65,Low,False,Yes
TX-100301,2025-02-28 08:52:51.979041,Canada,USA,33841.8,CAD,ACH,38.34,Low,False,Yes
TX-100302,2024-09-23 23:32:38.979041,Brazil,Netherlands,7257.9,BRL,ACH,26.82,Low,False,Yes
TX-100303,2025-01-23 14:46:30.979041,India,USA,94356.0,INR,RTGS,82.06,High,True,Yes
TX-100304,2024-07-12 10:33:03.979041,USA,India,77357.98,USD,SEPA,72.5,High,True,Yes
TX-100305,2024-04-29 22:04:02.979041,Germany,Italy,83904.22,EUR,RTGS,87.12,High,True,Yes
TX-100306,2025-01-27 21:28:21.979041,Canada,France,36750.15,CAD,Wire,17.0,Low,False,Yes
TX-100307,2024-10-16 08:53:04.979041,Netherlands,UK,76107.02,EUR,ACH,7.36,Low,False,Yes
TX-100308,2024-11-23 21:47:54.979041,USA,Brazil,48588.75,USD,Wire,11.94,Low,False,Yes
TX-100309,2024-08-28 00:11:36.979041,Russia,Spain,20188.24,RUB,ACH,16.1,Low,False,Yes
TX-100310,2024-04-06 11:41:08.979041,Spain,Netherlands,12529.9,EUR,Wire,53.31,Medium,False,Yes
TX-100311,2024-11-05 06:21:10.979041,Canada,Italy,34570.58,CAD,SWIFT,97.09,High,True,Yes
TX-100312,2024-03-31 06:23:00.979041,Japan,China,13841.46,JPY,SEPA,35.72,Low,False,Yes
TX-100313,2024-03-18 10:53:28.979041,Germany,USA,99827.07,EUR,SEPA,95.85,High,True,Yes
TX-100314,2024-08-08 03:16:12.979041,France,Japan,5013.98,EUR,ACH,3.82,Low,False,Yes
TX-100315,2024-03-28 18:48:37.979041,India,Brazil,44170.25,INR,ACH,92.69,High,True,Yes
TX-100316,2024-12-13 21:43:09.979041,Australia,South Africa,45264.14,AUD,Wire,18.12,Low,False,Yes
TX-100317,2025-03-09 22:25:01.979041,Germany,Australia,30133.13,EUR,SWIFT,91.25,High,True,Yes
TX-100318,2024-08-20 00:00:45.979041,Japan,Australia,57178.02,JPY,ACH,5.62,Low,False,Yes
TX-100319,2024-07-17 04:39:29.979041,UK,Italy,15082.7,GBP,ACH,94.82,High,True,Yes
TX-100320,2024-08-28 08:51:11.979041,Brazil,Italy,78412.85,BRL,SWIFT,20.08,Low,False,Yes
TX-100321,2024-07-31 15:16:47.979041,Netherlands,Russia,33311.53,EUR,SEPA,30.27,Low,False,Yes
TX-100322,2025-01-27 00:37:43.979041,Netherlands,Brazil,59175.12,EUR,RTGS,49.09,Medium,False,Yes
TX-100323,2024-04-13 23:21:37.979041,China,South Africa,71592.36,CNY,SWIFT,38.07,Low,False,Yes
TX-100324,2025-03-08 17:06:17.979041,China,South Africa,88915.31,CNY,Wire,66.75,Medium,False,Yes
TX-100325,2024-09-25 04:59:07.979041,Australia,South Africa,83595.16,AUD,SEPA,97.48,High,True,Yes
TX-100326,2024-08-09 02:20:30.979041,Germany,Canada,60870.07,EUR,RTGS,60.64,Medium,False,Yes
TX-100327,2024-10-15 01:38:09.979041,South Africa,Japan,38900.48,ZAR,SEPA,72.15,High,True,Yes
TX-100328,2024-11-12 14:46:26.979041,Australia,Germany,50370.15,AUD,RTGS,8.8,Low,False,Yes
TX-100329,2024-05-02 04:23:07.979041,South Africa,USA,76896.61,ZAR,RTGS,62.78,Medium,False,Yes
TX-100330,2024-06-07 07:22:00.979041,Italy,Italy,87766.8,EUR,SEPA,45.38,Medium,False,Yes
TX-100331,2024-11-28 11:18:02.979041,Germany,Brazil,10467.81,EUR,SEPA,88.58,High,True,Yes
TX-100332,2025-01-14 12:46:54.979041,Canada,Russia,38547.14,CAD,SEPA,38.82,Low,False,Yes
TX-100333,2024-03-27 15:18:53.979041,Canada,South Africa,77634.05,CAD,SWIFT,67.95,Medium,False,Yes
TX-100334,2024-12-27 22:22:15.979041,India,Australia,43222.01,INR,ACH,22.82,Low,False,Yes
TX-100335,2024-11-23 02:17:14.979041,Italy,Canada,33289.55,EUR,ACH,25.94,Low,False,Yes
TX-100336,2024-07-13 16:02:37.979041,Spain,China,41191.14,EUR,RTGS,37.61,Low,False,Yes
TX-100337,2024-12-31 08:55:55.979041,Italy,Japan,60324.19,EUR,ACH,30.41,Low,False,Yes
TX-100338,2024-05-20 18:05:57.979041,Italy,Netherlands,99980.53,EUR,SEPA,25.39,Low,False,Yes
TX-100339,2024-11-11 09:03:54.979041,Australia,Spain,49349.94,AUD,SEPA,4.97,Low,False,Yes
TX-100340,2024-12-23 16:55:00.979041,Russia,Spain,20928.6,RUB,ACH,83.67,High,True,Yes
TX-100341,2024-10-19 21:24:11.979041,Brazil,India,16368.37,BRL,Wire,6.43,Low,False,Yes
TX-100342,2025-01-26 11:53:36.979041,USA,France,4330.74,USD,SWIFT,88.74,High,True,Yes
TX-100343,2024-09-10 04:41:22.979041,India,Italy,55925.84,INR,RTGS,12.55,Low,False,Yes
TX-100344,2024-06-23 12:50:22.979041,India,USA,54502.75,INR,Wire,6.53,Low,False,Yes
TX-100345,2024-06-23 18:10:44.979041,India,India,20602.87,INR,SEPA,56.3,Medium,False,Yes
TX-100346,2025-01-21 23:52:11.979041,Canada,India,69563.41,CAD,SEPA,50.24,Medium,False,Yes
TX-100347,2024-09-29 18:30:02.979041,USA,Canada,74136.59,USD,ACH,49.12,Medium,False,Yes
TX-100348,2025-03-10 14:09:44.979041,Italy,Spain,25983.91,EUR,RTGS,57.45,Medium,False,Yes
TX-100349,2024-04-08 22:17:46.979041,Brazil,Japan,34475.57,BRL,SEPA,28.71,Low,False,Yes
TX-100350,2024-05-08 18:47:38.979041,Spain,Russia,99048.12,EUR,RTGS,66.29,Medium,False,Yes
TX-100351,2024-10-05 00:42:23.979041,South Africa,Spain,37489.02,ZAR,Wire,50.24,Medium,False,Yes
TX-100352,2024-06-07 19:29:58.979041,Russia,Canada,76104.09,RUB,SWIFT,33.47,Low,False,Yes
TX-100353,2024-06-10 07:25:39.979041,Canada,Russia,45327.27,CAD,RTGS,82.65,High,True,Yes
TX-100354,2024-03-18 04:17:28.979041,Germany,Australia,79355.15,EUR,SWIFT,72.77,High,True,Yes
TX-100355,2024-09-05 20:30:42.979041,Germany,South Africa,76925.42,EUR,ACH,39.36,Low,False,Yes
TX-100356,2024-12-01 21:51:31.979041,Germany,South Africa,66808.83,EUR,RTGS,84.76,High,True,Yes
TX-100357,2024-12-30 01:48:49.979041,Japan,France,85492.36,JPY,RTGS,92.03,High,True,Yes
TX-100358,2024-06-19 17:46:21.979041,Australia,India,93927.93,AUD,SWIFT,53.69,Medium,False,Yes
TX-100359,2024-04-24 19:47:11.979041,UK,Germany,58040.33,GBP,RTGS,21.5,Low,False,Yes
TX-100360,2024-11-22 07:52:39.979041,Italy,UK,23823.14,EUR,SWIFT,91.58,High,True,Yes
TX-100361,2024-07-13 05:37:44.979041,UK,Japan,39923.03,GBP,SWIFT,18.95,Low,False,Yes
TX-100362,2025-01-17 02:04:33.979041,France,USA,75854.74,EUR,ACH,4.84,Low,False,Yes
TX-100363,2024-05-10 12:18:25.979041,Australia,Italy,65123.26,AUD,Wire,32.75,Low,False,Yes
TX-100364,2024-10-25 02:12:48.979041,Germany,India,17862.05,EUR,Wire,72.7,High,True,Yes
TX-100365,2025-01-24 06:43:33.979041,Russia,Germany,5218.83,RUB,ACH,92.33,High,True,Yes
TX-100366,2024-11-26 21:15:00.980062,Netherlands,France,68327.86,EUR,SWIFT,63.73,Medium,False,Yes
TX-100367,2024-10-09 16:06:34.980062,Canada,Brazil,25182.79,CAD,ACH,95.18,High,True,Yes
TX-100368,2025-02-21 13:20:51.980062,Australia,Italy,50017.06,AUD,SEPA,9.24,Low,False,Yes
TX-100369,2024-05-22 06:40:24.980062,South Africa,Netherlands,74700.0,ZAR,SEPA,6.08,Low,False,Yes
TX-100370,2024-06-28 14:20:59.980062,Russia,Canada,56310.41,RUB,SWIFT,60.42,Medium,False,Yes
TX-100371,2024-09-25 13:35:29.980062,Russia,India,8421.93,RUB,SEPA,96.61,High,True,Yes
TX-100372,2024-10-28 17:41:31.980062,Japan,Brazil,18639.47,JPY,Wire,50.27,Medium,False,Yes
TX-100373,2025-01-17 07:08:55.980062,Canada,Spain,22010.89,CAD,SWIFT,5.15,Low,False,Yes
TX-100374,2025-02-17 17:41:23.980062,USA,Australia,25860.64,USD,SWIFT,22.12,Low,False,Yes
TX-100375,2025-02-14 22:15:28.980062,India,Canada,56583.8,INR,SWIFT,24.48,Low,False,Yes
TX-100376,2025-01-19 06:35:55.980062,Japan,Netherlands,50446.18,JPY,ACH,33.79,Low,False,Yes
TX-100377,2025-02-15 11:15:15.980062,Russia,India,20395.69,RUB,ACH,4.36,Low,False,Yes
TX-100378,2024-11-19 06:17:51.980062,USA,Australia,6848.73,USD,Wire,90.49,High,True,Yes
TX-100379,2024-05-07 03:43:50.980062,Canada,Brazil,17226.08,CAD,SWIFT,51.56,Medium,False,Yes
TX-100380,2024-07-28 02:49:13.980062,Netherlands,Germany,98439.69,EUR,SWIFT,67.09,Medium,False,Yes
TX-100381,2024-08-02 07:10:21.980062,South Africa,UK,46907.84,ZAR,SWIFT,6.72,Low,False,Yes
TX-100382,2025-02-09 21:18:25.980062,Russia,USA,86747.82,RUB,SEPA,5.41,Low,False,Yes
TX-100383,2025-02-20 12:10:19.980062,Germany,Germany,84890.37,EUR,Wire,58.65,Medium,False,Yes
TX-100384,2024-05-08 17:18:31.980062,UK,USA,51200.8,GBP,SWIFT,88.73,High,True,Yes
TX-100385,2024-10-08 01:55:28.980062,Italy,Brazil,70698.1,EUR,SWIFT,52.85,Medium,False,Yes
TX-100386,2024-04-28 19:05:57.980062,Australia,China,19355.93,AUD,RTGS,87.78,High,True,Yes
TX-100387,2024-07-05 20:31:26.980062,Australia,Germany,68870.83,AUD,ACH,81.1,High,True,Yes
TX-100388,2024-08-15 14:11:01.980062,Germany,Australia,27311.22,EUR,Wire,7.59,Low,False,Yes
TX-100389,2024-06-19 17:27:12.980062,Russia,Italy,83223.0,RUB,SEPA,20.2,Low,False,Yes
TX-100390,2024-03-25 07:56:25.980062,Italy,Canada,8464.04,EUR,SWIFT,65.77,Medium,False,Yes
TX-100391,2025-03-12 03:13:02.980062,Netherlands,South Africa,77336.55,EUR,ACH,44.35,Medium,False,Yes
TX-100392,2024-09-28 15:02:29.980062,USA,Japan,10083.7,USD,Wire,29.07,Low,False,Yes
TX-100393,2024-09-28 01:02:56.980062,UK,India,88130.8,GBP,SEPA,41.86,Medium,False,Yes
TX-100394,2024-06-18 12:47:19.980062,Italy,France,30490.03,EUR,RTGS,44.52,Medium,False,Yes
TX-100395,2024-05-16 18:54:16.980062,USA,Australia,65473.9,USD,SEPA,91.06,High,True,Yes
TX-100396,2024-12-19 01:56:50.980062,Italy,Japan,48801.48,EUR,SWIFT,10.35,Low,False,Yes
TX-100397,2024-04-08 13:46:34.980062,France,Russia,36693.68,EUR,SEPA,27.97,Low,False,Yes
TX-100398,2025-02-05 20:27:29.980062,Netherlands,South Africa,64579.64,EUR,SEPA,53.76,Medium,False,Yes
TX-100399,2025-02-26 06:08:07.980062,South Africa,Australia,94757.55,ZAR,SEPA,69.83,Medium,False,Yes
TX-100400,2024-06-03 14:29:20.980062,South Africa,USA,4222.85,ZAR,SWIFT,63.06,Medium,False,Yes
TX-100401,2024-05-28 22:14:23.980062,Australia,USA,91893.4,AUD,Wire,94.16,High,True,Yes
TX-100402,2024-11-20 22:01:56.980062,France,Spain,60947.26,EUR,SEPA,79.56,High,True,Yes
TX-100403,2024-07-16 03:46:03.980062,Italy,USA,80750.7,EUR,SWIFT,55.71,Medium,False,Yes
TX-100404,2024-11-11 07:13:07.980062,Brazil,Spain,38449.11,BRL,ACH,21.47,Low,False,Yes
TX-100405,2024-07-01 21:06:44.980062,Brazil,South Africa,47237.11,BRL,SWIFT,45.09,Medium,False,Yes
TX-100406,2024-05-04 06:25:38.980062,South Africa,Brazil,86898.19,ZAR,SEPA,69.34,Medium,False,Yes
TX-100407,2025-02-17 09:37:13.980062,Japan,USA,41543.31,JPY,ACH,83.8,High,True,Yes
TX-100408,2024-11-29 08:15:41.980062,India,Italy,53512.49,INR,ACH,95.97,High,True,Yes
TX-100409,2024-07-08 13:54:16.980062,Brazil,Canada,2117.47,BRL,SEPA,60.55,Medium,False,Yes
TX-100410,2024-11-24 15:50:44.980062,Australia,Germany,15943.94,AUD,RTGS,52.69,Medium,False,Yes
TX-100411,2024-07-21 15:46:37.980062,UK,South Africa,64204.48,GBP,SEPA,1.77,Low,False,Yes
TX-100412,2024-10-16 18:10:59.980062,Germany,India,71725.99,EUR,RTGS,7.21,Low,False,Yes
TX-100413,2024-04-14 12:13:48.980062,France,India,58301.83,EUR,Wire,15.61,Low,False,Yes
TX-100414,2024-06-03 04:03:09.980062,Germany,Japan,14416.67,EUR,ACH,5.48,Low,False,Yes
TX-100415,2025-03-16 17:02:43.980062,USA,Australia,44596.0,USD,SEPA,40.09,Medium,False,Yes
TX-100416,2024-09-19 17:11:08.980062,China,India,35573.97,CNY,RTGS,33.69,Low,False,Yes
TX-100417,2024-03-19 20:46:12.980062,Brazil,Russia,49616.57,BRL,Wire,63.74,Medium,False,Yes
TX-100418,2024-11-10 07:13:20.980062,Japan,Russia,87045.87,JPY,SWIFT,53.57,Medium,False,Yes
TX-100419,2024-11-11 10:23:29.980062,USA,Japan,77608.56,USD,RTGS,59.6,Medium,False,Yes
TX-100420,2024-12-16 01:23:36.980062,Brazil,UK,8490.55,BRL,SWIFT,47.2,Medium,False,Yes
TX-100421,2024-04-01 04:36:53.980062,Spain,Brazil,89041.89,EUR,SWIFT,27.77,Low,False,Yes
TX-100422,2024-07-13 18:36:49.980062,USA,China,47229.54,USD,ACH,95.28,High,True,Yes
TX-100423,2024-10-04 16:03:24.980062,USA,Germany,74411.83,USD,ACH,8.64,Low,False,Yes
TX-100424,2024-12-14 17:29:31.980062,China,Netherlands,14089.92,CNY,ACH,93.89,High,True,Yes
TX-100425,2024-07-21 05:04:17.980062,Australia,Canada,67104.88,AUD,RTGS,31.12,Low,False,Yes
TX-100426,2024-04-10 16:45:38.980062,Japan,USA,23708.97,JPY,Wire,51.27,Medium,False,Yes
TX-100427,2024-10-14 17:28:30.980062,Netherlands,Brazil,43894.25,EUR,RTGS,10.88,Low,False,Yes
TX-100428,2024-05-23 17:51:43.980062,Russia,UK,1784.6,RUB,RTGS,7.09,Low,False,Yes
TX-100429,2024-05-23 14:34:54.980062,Japan,Australia,15245.9,JPY,SEPA,42.95,Medium,False,Yes
TX-100430,2024-07-03 23:11:16.981044,UK,India,9298.84,GBP,Wire,74.17,High,True,Yes
TX-100431,2024-10-30 23:00:11.981044,USA,USA,24050.44,USD,SWIFT,26.94,Low,False,Yes
TX-100432,2024-04-19 19:20:52.981044,Japan,Australia,10091.81,JPY,SWIFT,56.23,Medium,False,Yes
TX-100433,2024-12-06 13:21:17.981044,Canada,Netherlands,69221.81,CAD,SEPA,27.87,Low,False,Yes
TX-100434,2024-11-08 11:50:16.981044,Russia,Netherlands,3001.09,RUB,SWIFT,38.86,Low,False,Yes
TX-100435,2024-04-28 08:25:46.981044,UK,China,61812.28,GBP,Wire,90.64,High,True,Yes
TX-100436,2024-03-23 15:16:41.981044,Canada,USA,14156.71,CAD,SWIFT,85.58,High,True,Yes
TX-100437,2024-12-24 05:13:09.981044,China,Germany,94521.63,CNY,ACH,51.6,Medium,False,Yes
TX-100438,2024-10-29 12:47:25.981044,Canada,Brazil,93316.1,CAD,SEPA,23.81,Low,False,Yes
TX-100439,2025-01-25 20:33:22.981044,India,India,22627.76,INR,Wire,19.32,Low,False,Yes
TX-100440,2024-10-31 23:32:46.981044,Russia,UK,61480.69,RUB,ACH,95.41,High,True,Yes
TX-100441,2024-12-30 23:20:27.981044,Germany,USA,2897.73,EUR,SEPA,20.27,Low,False,Yes
TX-100442,2024-12-18 16:12:27.981044,Italy,UK,93185.68,EUR,SWIFT,80.82,High,True,Yes
TX-100443,2024-07-06 23:18:01.981044,Canada,India,52346.43,CAD,SEPA,36.9,Low,False,Yes
TX-100444,2025-03-02 07:21:20.981044,Netherlands,USA,4417.99,EUR,SWIFT,98.57,High,True,Yes
TX-100445,2025-01-29 12:54:27.981044,China,Netherlands,34315.75,CNY,ACH,36.82,Low,False,Yes
TX-100446,2024-06-20 15:33:17.981044,Germany,France,7777.26,EUR,ACH,35.15,Low,False,Yes
TX-100447,2025-01-21 19:23:08.981044,China,Russia,39355.15,CNY,SEPA,63.75,Medium,False,Yes
TX-100448,2024-11-14 16:57:46.981044,China,South Africa,67025.64,CNY,SEPA,96.15,High,True,Yes
TX-100449,2024-04-21 18:17:33.981044,USA,Canada,47042.0,USD,Wire,97.62,High,True,Yes
TX-100450,2024-10-25 20:18:51.981044,China,Australia,38433.85,CNY,ACH,70.72,High,True,Yes
TX-100451,2025-02-02 03:16:09.981044,Canada,China,12003.79,CAD,SEPA,75.46,High,True,Yes
TX-100452,2024-10-22 23:44:48.981044,Italy,UK,24569.41,EUR,SWIFT,56.34,Medium,False,Yes
TX-100453,2024-03-20 15:47:39.981044,India,Russia,10104.31,INR,SWIFT,75.58,High,True,Yes
TX-100454,2024-06-19 15:13:33.981044,China,China,80769.12,CNY,SEPA,85.98,High,True,Yes
TX-100455,2024-05-18 06:36:23.981044,China,Canada,13610.46,CNY,RTGS,48.61,Medium,False,Yes
TX-100456,2025-02-14 18:48:16.981044,Japan,Russia,59577.8,JPY,Wire,61.99,Medium,False,Yes
TX-100457,2024-04-12 04:40:56.981044,Spain,Russia,34339.77,EUR,SEPA,53.73,Medium,False,Yes
TX-100458,2024-09-05 17:33:31.981044,Netherlands,Canada,22675.24,EUR,Wire,56.25,Medium,False,Yes
TX-100459,2024-07-13 09:37:45.981044,France,Canada,63982.9,EUR,ACH,89.0,High,True,Yes
TX-100460,2024-12-17 07:53:29.981044,Germany,Australia,45754.53,EUR,Wire,35.56,Low,False,Yes
TX-100461,2024-10-28 04:25:29.981044,India,China,40074.53,INR,SEPA,20.82,Low,False,Yes
TX-100462,2024-07-08 10:32:06.981044,Brazil,South Africa,59325.92,BRL,Wire,45.63,Medium,False,Yes
TX-100463,2024-06-15 13:33:39.981044,Spain,China,49177.64,EUR,SWIFT,20.81,Low,False,Yes
TX-100464,2025-01-31 03:34:35.981044,Germany,Germany,30418.07,EUR,ACH,49.84,Medium,False,Yes
TX-100465,2025-01-03 16:17:39.981044,France,Canada,55950.22,EUR,SWIFT,90.35,High,True,Yes
TX-100466,2024-08-03 00:43:16.981044,Italy,South Africa,66982.91,EUR,RTGS,61.74,Medium,False,Yes
TX-100467,2025-03-08 04:55:04.981044,UK,Germany,2766.65,GBP,RTGS,85.54,High,True,Yes
TX-100468,2024-08-25 08:15:25.981044,India,Italy,46640.59,INR,SEPA,16.62,Low,False,Yes
TX-100469,2024-03-27 14:35:22.981044,India,Spain,5862.56,INR,SEPA,90.09,High,True,Yes
TX-100470,2024-08-01 16:22:41.981044,France,South Africa,18721.9,EUR,Wire,60.18,Medium,False,Yes
TX-100471,2024-03-29 17:13:49.981044,Australia,Russia,56094.82,AUD,SEPA,3.18,Low,False,Yes
TX-100472,2024-07-25 01:18:49.981044,Spain,Brazil,86632.27,EUR,SEPA,63.31,Medium,False,Yes
TX-100473,2025-01-31 16:08:04.981044,Netherlands,India,88292.29,EUR,SEPA,95.14,High,True,Yes
TX-100474,2024-06-25 21:05:58.981044,South Africa,Italy,7087.41,ZAR,Wire,7.92,Low,False,Yes
TX-100475,2024-12-07 13:55:09.981044,Netherlands,Spain,41968.6,EUR,ACH,58.25,Medium,False,Yes
TX-100476,2024-04-23 23:09:16.981044,Canada,Canada,58342.35,CAD,SEPA,91.55,High,True,Yes
TX-100477,2024-06-19 03:27:00.981044,USA,India,14792.28,USD,ACH,0.97,Low,False,Yes
TX-100478,2025-01-16 14:57:46.981044,Australia,China,76566.68,AUD,Wire,63.09,Medium,False,Yes
TX-100479,2025-01-28 19:09:21.981044,China,Japan,74449.1,CNY,RTGS,47.49,Medium,False,Yes
TX-100480,2024-11-08 03:41:11.981044,China,UK,90343.77,CNY,SEPA,34.7,Low,False,Yes
TX-100481,2025-02-14 10:29:46.982043,Canada,Spain,947.75,CAD,RTGS,62.75,Medium,False,Yes
TX-100482,2024-08-01 09:56:23.982043,Canada,Russia,21746.76,CAD,ACH,5.27,Low,False,Yes
TX-100483,2024-06-01 12:14:00.982043,Japan,South Africa,82735.95,JPY,SEPA,75.31,High,True,Yes
TX-100484,2024-04-20 17:15:57.982043,Germany,Germany,67090.95,EUR,ACH,0.45,Low,False,Yes
TX-100485,2025-01-31 03:57:47.982043,Japan,South Africa,89449.55,JPY,RTGS,30.69,Low,False,Yes
TX-100486,2024-05-15 17:24:53.982043,France,USA,5812.25,EUR,ACH,50.4,Medium,False,Yes
TX-100487,2025-02-28 17:59:09.982043,UK,China,59736.7,GBP,Wire,37.7,Low,False,Yes
TX-100488,2024-12-09 03:22:54.982043,Netherlands,UK,56947.75,EUR,SWIFT,30.75,Low,False,Yes
TX-100489,2024-11-01 00:14:25.982043,Spain,Spain,3663.87,EUR,SEPA,83.08,High,True,Yes
TX-100490,2024-12-27 20:04:26.982043,Netherlands,Canada,51400.86,EUR,RTGS,93.48,High,True,Yes
TX-100491,2024-03-21 21:07:04.982043,Canada,Canada,60991.08,CAD,SEPA,87.37,High,True,Yes
TX-100492,2024-06-02 21:29:13.982043,Netherlands,France,19210.19,EUR,Wire,52.24,Medium,False,Yes
